Year,Hour,Wind Speed  ,
2016,9,7.05,7.5
2016,10,7.31,7.5
2016,11,6.62,6.5
2016,12,6.02,6.5
2016,13,3.89,3.5
2016,14,3.37,3.5
2016,15,3.04,3.5
2016,16,3.22,3.5
2016,17,4.27,4.5
2016,18,5.99,5.5
2016,19,6.81,6.5
2016,20,6.67,6.5
2016,21,6.36,6.5
2016,22,5.48,5.5
2016,23,4.43,4.5
2016,0,0.6,0.5
2016,1,1.52,1.5
2016,2,3.1,3.5
2016,3,3.67,3.5
2016,4,2.66,2.5
2016,5,2.1,2.5
2016,6,2.6,2.5
2016,7,1.6,1.5
2016,8,0.3,0.5
2016,9,1.82,1.5
2016,10,3.96,3.5
2016,11,4.54,4.5
2016,12,3.6,3.5
2016,13,1.66,1.5
2016,14,1.3,1.5
2016,15,1.52,1.5
2016,16,1.5,1.5
2016,17,1.57,1.5
2016,18,4.64,4.5
2016,19,5.9,5.5
2016,20,4.91,4.5
2016,21,4.03,4.5
2016,22,2.4,2.5
2016,23,0.76,0.5
2016,0,1.49,1.5
2016,1,0.9,0.5
2016,2,0.2,0.5
2016,3,1.39,1.5
2016,4,2.28,2.5
2016,5,3.04,3.5
2016,6,3.26,3.5
2016,7,2.98,2.5
2016,8,3.35,3.5
2016,9,4.55,4.5
2016,10,3.71,3.5
2016,11,3.01,3.5
2016,12,2.19,2.5
2016,13,2.75,2.5
2016,14,1.98,1.5
2016,15,1.52,1.5
2016,16,1.7,1.5
2016,17,2.72,2.5
2016,18,4.26,4.5
2016,19,3.42,3.5
2016,20,2.12,2.5
2016,21,0.42,0.5
2016,22,0.41,0.5
2016,23,0.63,0.5
2016,0,0.6,0.5
2016,1,1.46,1.5
2016,2,2.5,2.5
2016,3,3.7,3.5
2016,4,3.92,3.5
2016,5,2.62,2.5
2016,6,1.5,1.5
2016,7,2.25,2.5
2016,8,1.2,1.5
2016,9,0.91,0.5
2016,10,1.71,1.5
2016,11,2.06,2.5
2016,12,2.34,2.5
2016,13,1.2,1.5
2016,14,1,1.5
2016,15,1.04,1.5
2016,16,1.49,1.5
2016,17,1.82,1.5
2016,18,2.55,2.5
2016,19,4.21,4.5
2016,20,4.26,4.5
2016,21,5.06,5.5
2016,22,4.07,4.5
2016,23,5.65,5.5
2016,0,3.69,3.5
2016,1,1.94,1.5
2016,2,4.46,4.5
2016,3,2.59,2.5
2016,4,2.58,2.5
2016,5,2.33,2.5
2016,6,2.94,2.5
2016,7,1.91,1.5
2016,8,1.22,1.5
2016,9,0.89,0.5
2016,10,1.04,1.5
2016,11,1.21,1.5
2016,12,1.22,1.5
2016,13,0.45,0.5
2016,14,1.1,1.5
2016,15,1.3,1.5
2016,16,1.04,1.5
2016,17,1.03,1.5
2016,18,1.55,1.5
2016,19,3,3.5
2016,20,4.48,4.5
2016,21,5.44,5.5
2016,22,5.52,5.5
2016,23,5.8,5.5
2016,0,6.58,6.5
2016,1,7.51,7.5
2016,2,6.44,6.5
2016,3,3.56,3.5
2016,4,2.15,2.5
2016,5,3.1,3.5
2016,6,3.74,3.5
2016,7,5.8,5.5
2016,8,6.88,6.5
2016,9,5.41,5.5
2016,10,4.66,4.5
2016,11,4.39,4.5
2016,12,3.55,3.5
2016,13,2.45,2.5
2016,14,3.4,3.5
2016,15,4.7,4.5
2016,16,5.94,5.5
2016,17,6.72,6.5
2016,18,6.86,6.5
2016,19,6.79,6.5
2016,20,6.3,6.5
2016,21,6.72,6.5
2016,22,4.94,4.5
2016,23,3.5,3.5
2016,0,2.26,2.5
2016,1,2.24,2.5
2016,2,2.55,2.5
2016,3,2.55,2.5
2016,4,2.62,2.5
2016,5,4.48,4.5
2016,6,5.95,5.5
2016,7,7.03,7.5
2016,8,5.64,5.5
2016,9,6.48,6.5
2016,10,6.08,6.5
2016,11,5.34,5.5
2016,12,1.8,1.5
2016,13,3.12,3.5
2016,14,4.28,4.5
2016,15,8.23,8.5
2016,16,7.3,7.5
2016,17,3.7,3.5
2016,18,2.01,2.5
2016,19,1.27,1.5
2016,20,1.34,1.5
2016,21,2.56,2.5
2016,22,4.92,4.5
2016,23,5.08,5.5
2016,0,5.02,5.5
2016,1,6.55,6.5
2016,2,6.48,6.5
2016,3,6.29,6.5
2016,4,6.96,6.5
2016,5,6.71,6.5
2016,6,7.12,7.5
2016,7,7.17,7.5
2016,8,7.45,7.5
2016,9,8.29,8.5
2016,10,7.94,7.5
2016,11,7.41,7.5
2016,12,7.32,7.5
2016,13,6,6.5
2016,14,6.44,6.5
2016,15,7,7.5
2016,16,6.84,6.5
2016,17,5.73,5.5
2016,18,4.8,4.5
2016,19,4.92,4.5
2016,20,4.92,4.5
2016,21,3.61,3.5
2016,22,2.8,2.5
2016,23,2.4,2.5
2016,0,1.88,1.5
2016,1,1,1.5
2016,2,0.5,0.5
2016,3,0.28,0.5
2016,4,0.3,0.5
2016,5,0.4,0.5
2016,6,0.45,0.5
2016,7,0.41,0.5
2016,8,0.5,0.5
2016,9,0.8,0.5
2016,10,1.25,1.5
2016,11,1.44,1.5
2016,12,1.39,1.5
2016,13,1.57,1.5
2016,14,1.7,1.5
2016,15,1.92,1.5
2016,16,2.33,2.5
2016,17,2.82,2.5
2016,18,4.65,4.5
2016,19,6.05,6.5
2016,20,5.33,5.5
2016,21,4.46,4.5
2016,22,2.4,2.5
2016,23,0.45,0.5
2016,0,0.63,0.5
2016,1,0.82,0.5
2016,2,0.8,0.5
2016,3,0.54,0.5
2016,4,0.58,0.5
2016,5,0.5,0.5
2016,6,0.36,0.5
2016,7,0.51,0.5
2016,8,0.3,0.5
2016,9,0.42,0.5
2016,10,0.61,0.5
2016,11,0.8,0.5
2016,12,1.5,1.5
2016,13,1.62,1.5
2016,14,1.71,1.5
2016,15,1.3,1.5
2016,16,0.73,0.5
2016,17,0.45,0.5
2016,18,0.61,0.5
2016,19,0.9,0.5
2016,20,2.55,2.5
2016,21,3.79,3.5
2016,22,2.34,2.5
2016,23,0.51,0.5
2016,0,0.82,0.5
2016,1,1.57,1.5
2016,2,0.32,0.5
2016,3,0.58,0.5
2016,4,1.46,1.5
2016,5,1.7,1.5
2016,6,1.42,1.5
2016,7,1.2,1.5
2016,8,1.3,1.5
2016,9,1.08,1.5
2016,10,0.78,0.5
2016,11,0.71,0.5
2016,12,1.36,1.5
2016,13,0.61,0.5
2016,14,1.17,1.5
2016,15,0.86,0.5
2016,16,1.71,1.5
2016,17,2.5,2.5
2016,18,5.3,5.5
2016,19,4.61,4.5
2016,20,4.4,4.5
2016,21,3.71,3.5
2016,22,2.38,2.5
2016,23,1.34,1.5
2016,0,0.72,0.5
2016,1,0.86,0.5
2016,2,1.24,1.5
2016,3,1.4,1.5
2016,4,1.53,1.5
2016,5,1.7,1.5
2016,6,1.84,1.5
2016,7,2.33,2.5
2016,8,2.48,2.5
2016,9,1.84,1.5
2016,10,1.02,1.5
2016,11,1.2,1.5
2016,12,1.1,1.5
2016,13,3.93,3.5
2016,14,4.57,4.5
2016,15,5.1,5.5
2016,16,5.91,5.5
2016,17,6.23,6.5
2016,18,6.73,6.5
2016,19,6.9,6.5
2016,20,6.6,6.5
2016,21,5.73,5.5
2016,22,4.67,4.5
2016,23,3.55,3.5
2016,0,2.35,2.5
2016,1,0.71,0.5
2016,2,0.3,0.5
2016,3,0.42,0.5
2016,4,0.5,0.5
2016,5,0.57,0.5
2016,6,0.61,0.5
2016,7,0.85,0.5
2016,8,0.71,0.5
2016,9,2.1,2.5
2016,10,3.32,3.5
2016,11,3.71,3.5
2016,12,3.21,3.5
2016,13,2.12,2.5
2016,14,2.53,2.5
2016,15,2.89,2.5
2016,16,2.91,2.5
2016,17,3.45,3.5
2016,18,4.48,4.5
2016,19,3.81,3.5
2016,20,3.08,3.5
2016,21,2.27,2.5
2016,22,1.44,1.5
2016,23,1,1.5
2016,0,0.76,0.5
2016,1,0.1,0.5
2016,2,0.1,0.5
2016,3,0.71,0.5
2016,4,1.3,1.5
2016,5,1.52,1.5
2016,6,1.06,1.5
2016,7,0.81,0.5
2016,8,0.78,0.5
2016,9,0.82,0.5
2016,10,1.3,1.5
2016,11,2.14,2.5
2016,12,2.9,2.5
2016,13,4.32,4.5
2016,14,5.02,5.5
2016,15,6.12,6.5
2016,16,8.18,8.5
2016,17,7.14,7.5
2016,18,6.94,6.5
2016,19,7.38,7.5
2016,20,7.98,7.5
2016,21,6.7,6.5
2016,22,6,6.5
2016,23,5.01,5.5
2016,0,4.49,4.5
2016,1,3.89,3.5
2016,2,4.58,4.5
2016,3,4.79,4.5
2016,4,4.44,4.5
2016,5,4.27,4.5
2016,6,3.72,3.5
2016,7,3.13,3.5
2016,8,3.75,3.5
2016,9,3.8,3.5
2016,10,3.63,3.5
2016,11,3.61,3.5
2016,12,3.27,3.5
2016,13,4.71,4.5
2016,14,5.39,5.5
2016,15,5.92,5.5
2016,16,6.51,6.5
2016,17,6.41,6.5
2016,18,7.06,7.5
2016,19,6.87,6.5
2016,20,6.91,6.5
2016,21,6.22,6.5
2016,22,5.45,5.5
2016,23,4.9,4.5
2016,0,4.08,4.5
2016,1,4.53,4.5
2016,2,4.72,4.5
2016,3,4.25,4.5
2016,4,3.97,3.5
2016,5,3.47,3.5
2016,6,3.77,3.5
2016,7,4.63,4.5
2016,8,5.1,5.5
2016,9,4,4.5
2016,10,3.5,3.5
2016,11,4.02,4.5
2016,12,4.83,4.5
2016,13,2.62,2.5
2016,14,3.27,3.5
2016,15,4.43,4.5
2016,16,5.12,5.5
2016,17,4.71,4.5
2016,18,5.22,5.5
2016,19,5.5,5.5
2016,20,5,5.5
2016,21,4.6,4.5
2016,22,3.41,3.5
2016,23,3.1,3.5
2016,0,3.68,3.5
2016,1,3.49,3.5
2016,2,3.04,3.5
2016,3,2.55,2.5
2016,4,1.97,1.5
2016,5,1.53,1.5
2016,6,0.82,0.5
2016,7,0.89,0.5
2016,8,0.73,0.5
2016,9,1.17,1.5
2016,10,1.52,1.5
2016,11,1.53,1.5
2016,12,1.68,1.5
2016,13,1.77,1.5
2016,14,1.17,1.5
2016,15,0.85,0.5
2016,16,1.03,1.5
2016,17,1.26,1.5
2016,18,1.79,1.5
2016,19,2.58,2.5
2016,20,2.42,2.5
2016,21,1.3,1.5
2016,22,1.1,1.5
2016,23,0.95,0.5
2016,0,0.86,0.5
2016,1,0.64,0.5
2016,2,0.71,0.5
2016,3,0.91,0.5
2016,4,0.58,0.5
2016,5,0.51,0.5
2016,6,0.94,0.5
2016,7,1.84,1.5
2016,8,2.92,2.5
2016,9,2.25,2.5
2016,10,2.02,2.5
2016,11,1.73,1.5
2016,12,1,1.5
2016,13,0.42,0.5
2016,14,1,1.5
2016,15,1.58,1.5
2016,16,2,2.5
2016,17,2.39,2.5
2016,18,2.4,2.5
2016,19,2.2,2.5
2016,20,2.12,2.5
2016,21,2.31,2.5
2016,22,2.5,2.5
2016,23,2.89,2.5
2016,0,2.97,2.5
2016,1,2.59,2.5
2016,2,3.16,3.5
2016,3,3.55,3.5
2016,4,3.57,3.5
2016,5,4.3,4.5
2016,6,4.21,4.5
2016,7,4.65,4.5
2016,8,5.13,5.5
2016,9,5.24,5.5
2016,10,4.39,4.5
2016,11,3.67,3.5
2016,12,3.05,3.5
2016,13,1.57,1.5
2016,14,1.5,1.5
2016,15,2.15,2.5
2016,16,2.47,2.5
2016,17,2.62,2.5
2016,18,2.08,2.5
2016,19,1.14,1.5
2016,20,0.95,0.5
2016,21,1.12,1.5
2016,22,1.65,1.5
2016,23,1.84,1.5
2016,0,1.7,1.5
2016,1,2.06,2.5
2016,2,2.15,2.5
2016,3,1.41,1.5
2016,4,1.14,1.5
2016,5,0.71,0.5
2016,6,0.5,0.5
2016,7,0.51,0.5
2016,8,0,0.5
2016,9,0.1,0.5
2016,10,0.5,0.5
2016,11,1.06,1.5
2016,12,1.5,1.5
2016,13,1.58,1.5
2016,14,1.56,1.5
2016,15,1.44,1.5
2016,16,1.49,1.5
2016,17,2,2.5
2016,18,2.89,2.5
2016,19,4.68,4.5
2016,20,6.02,6.5
2016,21,6.24,6.5
2016,22,5.81,5.5
2016,23,4.21,4.5
2016,0,2.7,2.5
2016,1,0.7,0.5
2016,2,0.3,0.5
2016,3,0.51,0.5
2016,4,0.67,0.5
2016,5,1,1.5
2016,6,1.03,1.5
2016,7,0.61,0.5
2016,8,0.58,0.5
2016,9,0.64,0.5
2016,10,0.32,0.5
2016,11,1.06,1.5
2016,12,1.84,1.5
2016,13,1.72,1.5
2016,14,3.58,3.5
2016,15,5.73,5.5
2016,16,6.4,6.5
2016,17,6.45,6.5
2016,18,5.38,5.5
2016,19,5,5.5
2016,20,3.89,3.5
2016,21,3.22,3.5
2016,22,3.86,3.5
2016,23,3.55,3.5
2016,0,2.83,2.5
2016,1,2.94,2.5
2016,2,2.81,2.5
2016,3,2.04,2.5
2016,4,1.5,1.5
2016,5,1.33,1.5
2016,6,1.04,1.5
2016,7,0.7,0.5
2016,8,0.95,0.5
2016,9,1.92,1.5
2016,10,1.99,1.5
2016,11,1.96,1.5
2016,12,2.91,2.5
2016,13,4.09,4.5
2016,14,4.05,4.5
2016,15,4.33,4.5
2016,16,4.24,4.5
2016,17,3.45,3.5
2016,18,3.89,3.5
2016,19,3.01,3.5
2016,20,2.64,2.5
2016,21,1.92,1.5
2016,22,1.73,1.5
2016,23,1.6,1.5
2016,0,1.2,1.5
2016,1,0.54,0.5
2016,2,0.63,0.5
2016,3,1.12,1.5
2016,4,1.3,1.5
2016,5,1.61,1.5
2016,6,1.73,1.5
2016,7,2.1,2.5
2016,8,2.1,2.5
2016,9,2.7,2.5
2016,10,3.85,3.5
2016,11,4.12,4.5
2016,12,4.71,4.5
2016,13,4.31,4.5
2016,14,4.4,4.5
2016,15,4.21,4.5
2016,16,3.91,3.5
2016,17,4.1,4.5
2016,18,4.4,4.5
2016,19,4.1,4.5
2016,20,4.8,4.5
2016,21,5.12,5.5
2016,22,5.02,5.5
2016,23,4.61,4.5
2016,0,4.21,4.5
2016,1,3.73,3.5
2016,2,3.14,3.5
2016,3,2.6,2.5
2016,4,1.91,1.5
2016,5,0.89,0.5
2016,6,0.3,0.5
2016,7,0.32,0.5
2016,8,0.58,0.5
2016,9,0.4,0.5
2016,10,0.61,0.5
2016,11,0.81,0.5
2016,12,0.85,0.5
2016,13,1.94,1.5
2016,14,1.32,1.5
2016,15,0.41,0.5
2016,16,0.81,0.5
2016,17,1.73,1.5
2016,18,3.47,3.5
2016,19,4.65,4.5
2016,20,4.32,4.5
2016,21,3.2,3.5
2016,22,2.77,2.5
2016,23,3.96,3.5
2016,0,6.1,6.5
2016,1,6.53,6.5
2016,2,4.75,4.5
2016,3,2.83,2.5
2016,4,4.3,4.5
2016,5,5.71,5.5
2016,6,6.13,6.5
2016,7,6.69,6.5
2016,8,6.13,6.5
2016,9,4.22,4.5
2016,10,3.89,3.5
2016,11,4.02,4.5
2016,12,3.26,3.5
2016,13,3.81,3.5
2016,14,3.08,3.5
2016,15,1.61,1.5
2016,16,1,1.5
2016,17,0.7,0.5
2016,18,1.5,1.5
2016,19,1.7,1.5
2016,20,2.4,2.5
2016,21,2.73,2.5
2016,22,2.22,2.5
2016,23,1.63,1.5
2016,0,0.36,0.5
2016,1,1.7,1.5
2016,2,4.14,4.5
2016,3,3.73,3.5
2016,4,3.23,3.5
2016,5,1.97,1.5
2016,6,3.09,3.5
2016,7,3.75,3.5
2016,8,2.72,2.5
2016,9,1.5,1.5
2016,10,1.77,1.5
2016,11,1.58,1.5
2016,12,1.63,1.5
2016,13,2.94,2.5
2016,14,3.35,3.5
2016,15,3.9,3.5
2016,16,3.83,3.5
2016,17,4.75,4.5
2016,18,5.34,5.5
2016,19,2.1,2.5
2016,20,1.63,1.5
2016,21,2.14,2.5
2016,22,1.5,1.5
2016,23,1.12,1.5
2016,0,0.67,0.5
2016,1,0.8,0.5
2016,2,1.26,1.5
2016,3,0.32,0.5
2016,4,1.66,1.5
2016,5,3.35,3.5
2016,6,4.14,4.5
2016,7,3.72,3.5
2016,8,4.83,4.5
2016,9,5.2,5.5
2016,10,4.43,4.5
2016,11,2.94,2.5
2016,12,1.3,1.5
2016,13,2.1,2.5
2016,14,1.26,1.5
2016,15,0.85,0.5
2016,16,1.2,1.5
2016,17,2.32,2.5
2016,18,2.3,2.5
2016,19,0.89,0.5
2016,20,1.14,1.5
2016,21,1.7,1.5
2016,22,1.39,1.5
2016,23,1.7,1.5
2016,0,2.05,2.5
2016,1,2.48,2.5
2016,2,2.9,2.5
2016,3,2.66,2.5
2016,4,2.55,2.5
2016,5,2.98,2.5
2016,6,3.54,3.5
2016,7,4.16,4.5
2016,8,4.58,4.5
2016,9,3.18,3.5
2016,10,2.97,2.5
2016,11,3.06,3.5
2016,12,2.73,2.5
2016,13,2,2.5
2016,14,2.31,2.5
2016,15,2.22,2.5
2016,16,2.77,2.5
2016,17,4.3,4.5
2016,18,5.79,5.5
2016,19,6.22,6.5
2016,20,6.84,6.5
2016,21,6.83,6.5
2016,22,6.8,6.5
2016,23,6.96,6.5
2016,0,7.05,7.5
2016,1,7.93,7.5
2016,2,6.18,6.5
2016,3,2.15,2.5
2016,4,0.85,0.5
2016,5,0.5,0.5
2016,6,2.52,2.5
2016,7,4.06,4.5
2016,8,5.12,5.5
2016,9,3.81,3.5
2016,10,3.52,3.5
2016,11,3.88,3.5
2016,12,4.24,4.5
2016,13,3.81,3.5
2016,14,3.51,3.5
2016,15,3.1,3.5
2016,16,2.28,2.5
2016,17,2.33,2.5
2016,18,5.46,5.5
2016,19,7.03,7.5
2016,20,5.17,5.5
2016,21,6.36,6.5
2016,22,6.9,6.5
2016,23,6.66,6.5
2016,0,7.2,7.5
2016,1,5.93,5.5
2016,2,5.5,5.5
2016,3,5.32,5.5
2016,4,4.53,4.5
2016,5,3.48,3.5
2016,6,3.04,3.5
2016,7,3.55,3.5
2016,8,3.31,3.5
2016,9,3.72,3.5
2016,10,3.41,3.5
2016,11,2,2.5
2016,12,1.7,1.5
2016,13,0.61,0.5
2016,14,1.2,1.5
2016,15,1.2,1.5
2016,16,1.43,1.5
2016,17,1.91,1.5
2016,18,3.21,3.5
2016,19,4.52,4.5
2016,20,5.69,5.5
2016,21,5.52,5.5
2016,22,5.72,5.5
2016,23,5.86,5.5
2016,0,5.91,5.5
2016,1,5.37,5.5
2016,2,4.79,4.5
2016,3,5.22,5.5
2016,4,6.38,6.5
2016,5,6.21,6.5
2016,6,5.92,5.5
2016,7,6.08,6.5
2016,8,6.21,6.5
2016,9,7.05,7.5
2016,10,7.31,7.5
2016,11,6.62,6.5
2016,12,6.02,6.5
2016,13,3.89,3.5
2016,14,3.37,3.5
2016,15,3.04,3.5
2016,16,3.22,3.5
2016,17,4.27,4.5
2016,18,5.99,5.5
2016,19,6.81,6.5
2016,20,6.67,6.5
2016,21,6.36,6.5
2016,22,5.48,5.5
2016,23,4.43,4.5
2016,0,4.18,4.5
2016,1,8.03,8.5
2016,2,8.28,8.5
2016,3,7.61,7.5
2016,4,7.45,7.5
2016,5,7.28,7.5
2016,6,8.4,8.5
2016,7,11.02,11.5
2016,8,12.73,12.5
2016,9,13.13,13.5
2016,10,13.45,13.5
2016,11,13.43,13.5
2016,12,13.04,13.5
2016,13,15.43,15.5
2016,14,15.98,15.5
2016,15,15.15,15.5
2016,16,13.71,13.5
2016,17,11.86,11.5
2016,18,11.85,11.5
2016,19,11.24,11.5
2016,20,9.99,9.5
2016,21,9.48,9.5
2016,22,8.7,8.5
2016,23,8.61,8.5
2016,0,9.81,9.5
2016,1,10.2,10.5
2016,2,12.75,12.5
2016,3,10.82,10.5
2016,4,9.75,9.5
2016,5,8.69,8.5
2016,6,8.8,8.5
2016,7,9.17,9.5
2016,8,8.97,8.5
2016,9,9.08,9.5
2016,10,8.73,8.5
2016,11,9.44,9.5
2016,12,9.39,9.5
2016,13,7.93,7.5
2016,14,6.86,6.5
2016,15,6.04,6.5
2016,16,8.95,8.5
2016,17,10.08,10.5
2016,18,12.37,12.5
2016,19,11.94,11.5
2016,20,10.54,10.5
2016,21,8.21,8.5
2016,22,8.25,8.5
2016,23,6.04,6.5
2016,0,4.34,4.5
2016,1,4.11,4.5
2016,2,3.67,3.5
2016,3,3.04,3.5
2016,4,2.21,2.5
2016,5,0.67,0.5
2016,6,1.43,1.5
2016,7,1.27,1.5
2016,8,0.92,0.5
2016,9,1.12,1.5
2016,10,0.81,0.5
2016,11,1.57,1.5
2016,12,2.46,2.5
2016,13,4.61,4.5
2016,14,5.2,5.5
2016,15,5.52,5.5
2016,16,6.44,6.5
2016,17,7.22,7.5
2016,18,7.55,7.5
2016,19,7.02,7.5
2016,20,6.06,6.5
2016,21,5.14,5.5
2016,22,3.96,3.5
2016,23,3.48,3.5
2016,0,3.61,3.5
2016,1,4.39,4.5
2016,2,4.52,4.5
2016,3,3.61,3.5
2016,4,3.58,3.5
2016,5,3.13,3.5
2016,6,2.25,2.5
2016,7,0,0.5
2016,8,0.5,0.5
2016,9,0.92,0.5
2016,10,1.7,1.5
2016,11,1.43,1.5
2016,12,2.3,2.5
2016,13,1.79,1.5
2016,14,2.46,2.5
2016,15,2.68,2.5
2016,16,3.61,3.5
2016,17,3.86,3.5
2016,18,3.86,3.5
2016,19,3.04,3.5
2016,20,1.75,1.5
2016,21,2.06,2.5
2016,22,3.48,3.5
2016,23,3.54,3.5
2016,0,2.92,2.5
2016,1,2.55,2.5
2016,2,2.42,2.5
2016,3,2.55,2.5
2016,4,3.01,3.5
2016,5,3.23,3.5
2016,6,3,3.5
2016,7,3.82,3.5
2016,8,3.64,3.5
2016,9,2.24,2.5
2016,10,0.45,0.5
2016,11,0.95,0.5
2016,12,1.92,1.5
2016,13,5.16,5.5
2016,14,5.05,5.5
2016,15,4.78,4.5
2016,16,4.39,4.5
2016,17,3.96,3.5
2016,18,2.62,2.5
2016,19,0.71,0.5
2016,20,1.8,1.5
2016,21,4.3,4.5
2016,22,5.22,5.5
2016,23,4.12,4.5
2016,0,3.49,3.5
2016,1,3.48,3.5
2016,2,3.48,3.5
2016,3,3.85,3.5
2016,4,3.72,3.5
2016,5,3.3,3.5
2016,6,1.9,1.5
2016,7,2.38,2.5
2016,8,2.3,2.5
2016,9,1.12,1.5
2016,10,0.92,0.5
2016,11,0.22,0.5
2016,12,1.57,1.5
2016,13,0.45,0.5
2016,14,0.5,0.5
2016,15,1.14,1.5
2016,16,1.58,1.5
2016,17,1.8,1.5
2016,18,3.36,3.5
2016,19,4.78,4.5
2016,20,5.11,5.5
2016,21,5.61,5.5
2016,22,5.65,5.5
2016,23,5.73,5.5
2016,0,7.29,7.5
2016,1,8.02,8.5
2016,2,6.8,6.5
2016,3,4.78,4.5
2016,4,2.98,2.5
2016,5,4,4.5
2016,6,3.91,3.5
2016,7,1.91,1.5
2016,8,2.55,2.5
2016,9,7.06,7.5
2016,10,10.96,10.5
2016,11,11.52,11.5
2016,12,11.69,11.5
2016,13,15.49,15.5
2016,14,15.89,15.5
2016,15,15.63,15.5
2016,16,14.22,14.5
2016,17,12.17,12.5
2016,18,8.93,8.5
2016,19,6.41,6.5
2016,20,5.11,5.5
2016,21,2.77,2.5
2016,22,2.03,2.5
2016,23,4.12,4.5
2016,0,3.33,3.5
2016,1,2.24,2.5
2016,2,1.75,1.5
2016,3,2.5,2.5
2016,4,2.91,2.5
2016,5,3.7,3.5
2016,6,3.54,3.5
2016,7,4.32,4.5
2016,8,4.61,4.5
2016,9,5.41,5.5
2016,10,4.47,4.5
2016,11,2.03,2.5
2016,12,1.57,1.5
2016,13,9.48,9.5
2016,14,10.26,10.5
2016,15,9.8,9.5
2016,16,8.11,8.5
2016,17,6.33,6.5
2016,18,6.99,6.5
2016,19,9.64,9.5
2016,20,3.85,3.5
2016,21,3.8,3.5
2016,22,6.41,6.5
2016,23,7.2,7.5
2016,0,5.69,5.5
2016,1,4.5,4.5
2016,2,6.02,6.5
2016,3,5.53,5.5
2016,4,6.37,6.5
2016,5,5.5,5.5
2016,6,1.57,1.5
2016,7,2.28,2.5
2016,8,3.8,3.5
2016,9,2.94,2.5
2016,10,1.34,1.5
2016,11,4.56,4.5
2016,12,5.3,5.5
2016,13,5.3,5.5
2016,14,6.3,6.5
2016,15,9.17,9.5
2016,16,10.54,10.5
2016,17,12.9,12.5
2016,18,15.9,15.5
2016,19,14.97,14.5
2016,20,14.05,14.5
2016,21,11.95,11.5
2016,22,3.59,3.5
2016,23,1.12,1.5
2016,0,3.91,3.5
2016,1,5.11,5.5
2016,2,4.75,4.5
2016,3,4.27,4.5
2016,4,4.34,4.5
2016,5,4.12,4.5
2016,6,7.22,7.5
2016,7,11.2,11.5
2016,8,14.83,14.5
2016,9,16.29,16.5
2016,10,19.18,19.5
2016,11,21.39,21.5
2016,12,19.02,19.5
2016,13,14.75,14.5
2016,14,13.35,13.5
2016,15,11.99,11.5
2016,16,8.5,8.5
2016,17,6.62,6.5
2016,18,4.61,4.5
2016,19,3.5,3.5
2016,20,7.5,7.5
2016,21,5.14,5.5
2016,22,3.61,3.5
2016,23,5.34,5.5
2016,0,7.7,7.5
2016,1,8.38,8.5
2016,2,8.25,8.5
2016,3,6.22,6.5
2016,4,4.61,4.5
2016,5,3.01,3.5
2016,6,2.85,2.5
2016,7,4.89,4.5
2016,8,3.91,3.5
2016,9,2.94,2.5
2016,10,2.41,2.5
2016,11,2.5,2.5
2016,12,3.16,3.5
2016,13,5.27,5.5
2016,14,6.97,6.5
2016,15,7.39,7.5
2016,16,7.39,7.5
2016,17,6.04,6.5
2016,18,5.39,5.5
2016,19,5.7,5.5
2016,20,4.72,4.5
2016,21,6.64,6.5
2016,22,6.71,6.5
2016,23,5.85,5.5
2016,0,6.01,6.5
2016,1,5.39,5.5
2016,2,5.15,5.5
2016,3,5.22,5.5
2016,4,5.03,5.5
2016,5,4.65,4.5
2016,6,4.34,4.5
2016,7,2.38,2.5
2016,8,4.74,4.5
2016,9,13.43,13.5
2016,10,16.98,16.5
2016,11,18.47,18.5
2016,12,19.44,19.5
2016,13,18.39,18.5
2016,14,18.92,18.5
2016,15,18.54,18.5
2016,16,16.58,16.5
2016,17,17.96,17.5
2016,18,16.18,16.5
2016,19,14.87,14.5
2016,20,10.68,10.5
2016,21,6.73,6.5
2016,22,5.05,5.5
2016,23,4.03,4.5
2016,0,2.94,2.5
2016,1,2.73,2.5
2016,2,3.12,3.5
2016,3,2.98,2.5
2016,4,2.77,2.5
2016,5,3.61,3.5
2016,6,4.61,4.5
2016,7,3.59,3.5
2016,8,4,4.5
2016,9,7.88,7.5
2016,10,8.41,8.5
2016,11,8.21,8.5
2016,12,8.72,8.5
2016,13,3.5,3.5
2016,14,3.14,3.5
2016,15,2.91,2.5
2016,16,3.04,3.5
2016,17,2.8,2.5
2016,18,4.03,4.5
2016,19,5.48,5.5
2016,20,6.36,6.5
2016,21,5.85,5.5
2016,22,3.96,3.5
2016,23,2.42,2.5
2016,0,2.68,2.5
2016,1,3.14,3.5
2016,2,3.04,3.5
2016,3,1.3,1.5
2016,4,1.79,1.5
2016,5,0.71,0.5
2016,6,0.81,0.5
2016,7,4.03,4.5
2016,8,8.8,8.5
2016,9,8.97,8.5
2016,10,10.98,10.5
2016,11,11.63,11.5
2016,12,11.87,11.5
2016,13,12.8,12.5
2016,14,12.95,12.5
2016,15,11.96,11.5
2016,16,11.23,11.5
2016,17,10.33,10.5
2016,18,9.56,9.5
2016,19,8.52,8.5
2016,20,7.2,7.5
2016,21,5.16,5.5
2016,22,4.5,4.5
2016,23,4.47,4.5
2016,0,3.61,3.5
2016,1,3.5,3.5
2016,2,3.86,3.5
2016,3,3.33,3.5
2016,4,4.65,4.5
2016,5,5.77,5.5
2016,6,8.25,8.5
2016,7,8.42,8.5
